,0
900,6.858856
901,6.8606744
902,6.8591704
903,6.8549767
904,6.851694
905,6.853604
906,6.852264
907,6.8510447
908,6.847128
909,6.842019
910,6.8384733
911,6.836807
912,6.834855
913,6.8324857
914,6.829389
915,6.8273125
916,6.8254423
917,6.8202887
918,6.81622
919,6.8119173
920,6.8125887
921,6.81107
922,6.8063536
923,6.8050237
924,6.801289
925,6.799774
926,6.7956557
927,6.7969394
928,6.7950864
929,6.794642
930,6.7921906
931,6.791681
932,6.7895455
933,6.7924333
934,6.7982736
935,6.800578
936,6.8034196
937,6.804845
938,6.80513
939,6.80574
940,6.805728
941,6.804832
942,6.8055267
943,6.8099155
944,6.809444
945,6.8123384
946,6.8118954
947,6.813487
948,6.8136277
949,6.8157797
950,6.8151765
951,6.8198686
952,6.8208785
953,6.8201795
954,6.8185096
955,6.8181653
956,6.8143735
957,6.815921
958,6.81725
959,6.8176103
960,6.817616
961,6.822883
962,6.8234706
963,6.824549
964,6.8258047
965,6.8273516
966,6.827622
967,6.8277187
968,6.8265643
969,6.826569
970,6.823165
971,6.8259974
972,6.8266754
973,6.83125
974,6.8278856
975,6.8252735
976,6.8246336
977,6.8219614
978,6.817614
979,6.8130155
980,6.8089023
981,6.807685
982,6.8075337
983,6.8096294
984,6.8067656
985,6.807571
986,6.8056264
987,6.8001347
988,6.7968454
989,6.793541
990,6.7894297
991,6.7852917
992,6.7821965
993,6.7786713
994,6.7759285
995,6.7726517
996,6.768694
997,6.7678027
998,6.764047
999,6.761206
1000,6.758732
1001,6.754399
1002,6.751147
1003,6.7533536
1004,6.7500196
1005,6.7460933
1006,6.742407
1007,6.7413087
1008,6.7380786
1009,6.734725
1010,6.733894
1011,6.7352242
1012,6.7311172
1013,6.729382
1014,6.7280316
1015,6.730517
1016,6.728669
1017,6.7290683
1018,6.72991
1019,6.729154
1020,6.7281275
1021,6.7268763
1022,6.7265396
1023,6.727288
1024,6.7328877
1025,6.73357
1026,6.735818
1027,6.7376456
1028,6.7366643
1029,6.733318
1030,6.7310357
1031,6.733311
1032,6.729966
1033,6.725797
1034,6.721169
1035,6.716591
1036,6.7119255
1037,6.7090306
1038,6.7064686
1039,6.7038336
1040,6.701915
1041,6.700801
1042,6.7023997
1043,6.7009654
1044,6.700761
1045,6.69895
1046,6.6986322
1047,6.698401
1048,6.6983776
1049,6.6947017
1050,6.689843
1051,6.6843076
1052,6.6854935
1053,6.679841
1054,6.6772857
1055,6.6776876
1056,6.676082
1057,6.673912
1058,6.672935
1059,6.673742
1060,6.6714053
1061,6.6711617
1062,6.6745896
1063,6.6696672
1064,6.666045
1065,6.661533
1066,6.657726
1067,6.652765
1068,6.6589026
1069,6.657086
1070,6.653305
1071,6.648502
1072,6.6457767
1073,6.6458645
1074,6.6420755
1075,6.6398635
1076,6.637999
1077,6.6384254
1078,6.6385546
1079,6.637493
1080,6.637686
1081,6.6327853
1082,6.6326118
1083,6.6286855
1084,6.624155
1085,6.620961
1086,6.616119
1087,6.6142445
1088,6.609836
1089,6.608274
1090,6.6038737
1091,6.6007757
1092,6.59531
1093,6.592689
1094,6.5896873
1095,6.5873604
1096,6.584369
1097,6.5833116
1098,6.583044
1099,6.5814543
1100,6.577217
1101,6.5718894
1102,6.5680227
1103,6.565897
1104,6.560941
1105,6.556185
1106,6.5516715
1107,6.5483055
1108,6.5462394
1109,6.5446362
1110,6.5406103
1111,6.536084
1112,6.5345936
1113,6.5325747
1114,6.5280914
1115,6.5248175
1116,6.5211554
1117,6.517975
1118,6.5132856
1119,6.509991
1120,6.505389
1121,6.5005193
1122,6.502067
1123,6.50065
1124,6.498066
1125,6.5024586
1126,6.4973807
1127,6.4956565
1128,6.49098
1129,6.492208
1130,6.49037
1131,6.4897275
1132,6.484222
1133,6.482497
1134,6.4791093
1135,6.4765754
1136,6.4730344
1137,6.4680796
1138,6.4687777
1139,6.4702954
1140,6.467203
1141,6.4686327
1142,6.4688425
1143,6.469939
1144,6.470355
1145,6.4705844
1146,6.4702067
1147,6.468306
1148,6.4713545
1149,6.4699144
1150,6.4679804
1151,6.4690657
1152,6.467184
1153,6.4679813
1154,6.4683933
1155,6.466213
1156,6.466894
1157,6.4696045
1158,6.4672265
1159,6.4663954
1160,6.4653835
1161,6.4625506
1162,6.4611087
1163,6.4589415
1164,6.4583287
1165,6.4580154
1166,6.4574413
1167,6.457836
1168,6.4635196
1169,6.462717
1170,6.460319
1171,6.459206
1172,6.458678
1173,6.466838
1174,6.4669056
1175,6.46773
1176,6.4692655
1177,6.470116
1178,6.476181
1179,6.4781313
1180,6.4759483
1181,6.4800816
1182,6.483201
1183,6.4857197
1184,6.486819
1185,6.486524
1186,6.4864135
1187,6.4867015
1188,6.484517
1189,6.485373
1190,6.484701
1191,6.4846063
1192,6.483113
1193,6.484909
1194,6.4843545
1195,6.4828253
1196,6.480333
1197,6.4774027
1198,6.478001
1199,6.479882
1200,7.8779373
1201,7.795232
1202,6.7557144
1203,6.002001
1204,6.9584312
1205,7.4792213
1206,7.6256876
1207,8.016635
1208,7.6887274
1209,7.4305277
1210,7.316843
1211,7.8158355
1212,7.8605986
1213,7.849894
1214,7.8451867
1215,7.6345677
1216,7.6075044
1217,7.546887
1218,7.3891096
1219,7.3932967
1220,7.2067122
1221,7.120484
1222,7.072845
1223,7.0519238
1224,6.958126
1225,6.8804426
1226,6.7826467
1227,6.7560854
1228,6.8932433
1229,6.897734
1230,6.9290366
1231,6.8971562
1232,6.82247
1233,6.7666616
1234,6.774643
1235,6.6653395
1236,6.57648
1237,6.6467757
1238,6.729589
1239,6.7388144
1240,6.6487293
1241,6.699957
1242,6.6935687
1243,6.7749147
1244,6.7502503
1245,6.753339
1246,6.7017875
1247,6.7149596
1248,6.80648
1249,6.826119
1250,6.867758
1251,6.85278
1252,6.847784
1253,6.8443227
1254,6.9011774
1255,6.91282
1256,6.9346905
1257,6.892327
1258,6.857551
1259,6.803996
1260,6.7935863
1261,6.829348
1262,6.8507867
1263,6.876402
1264,6.8786693
1265,6.8568435
1266,6.845757
1267,6.7901006
1268,6.738157
1269,6.7916226
1270,6.833364
1271,6.79978
1272,6.811453
1273,6.8189745
1274,6.8215523
1275,6.7995005
1276,6.8348055
1277,6.8013487
1278,6.822876
1279,6.77727
1280,6.72469
1281,6.7157683
1282,6.688397
1283,6.7187376
1284,6.6785064
1285,6.7320848
1286,6.815802
1287,6.8061357
1288,6.7798715
1289,6.764859
1290,6.779579
1291,6.79425
1292,6.795584
1293,6.8008986
1294,6.7889166
1295,6.784384
1296,6.793496
1297,6.775588
1298,6.7454877
1299,6.7111273
1300,6.66953
1301,6.655791
1302,6.6383157
1303,6.6458807
1304,6.6359115
1305,6.6575255
1306,6.673247
1307,6.6844883
1308,6.6659904
1309,6.653772
1310,6.6606693
1311,6.6422515
1312,6.6486773
1313,6.650767
1314,6.6476636
1315,6.666795
1316,6.6773405
1317,6.6863914
1318,6.715367
1319,6.7231126
1320,6.7363005
1321,6.7772837
1322,6.771419
1323,6.7985935
1324,6.836539
1325,6.8021946
1326,6.797175
1327,6.7862997
1328,6.759112
1329,6.767785
1330,6.7684374
1331,6.7637324
1332,6.747007
1333,6.7113633
1334,6.6915336
1335,6.703197
1336,6.686798
1337,6.690731
1338,6.6903577
1339,6.712267
1340,6.7349033
1341,6.7362375
1342,6.7468057
1343,6.7384796
1344,6.7330203
1345,6.740282
1346,6.7526555
1347,6.7317142
1348,6.73084
1349,6.7120104
1350,6.70591
1351,6.677954
1352,6.680614
1353,6.7008605
1354,6.705601
1355,6.6804724
1356,6.707189
1357,6.712968
1358,6.7160068
1359,6.7077713
1360,6.692796
1361,6.664291
1362,6.649044
1363,6.65817
1364,6.6508064
1365,6.636668
1366,6.6249633
1367,6.608104
1368,6.5964804
1369,6.5876846
1370,6.606679
1371,6.6104994
1372,6.6139207
1373,6.6176414
1374,6.6115856
1375,6.6194553
1376,6.641921
1377,6.659335
1378,6.672864
1379,6.6913023
1380,6.682878
1381,6.6791344
1382,6.697508
1383,6.692814
1384,6.708388
1385,6.7002316
1386,6.701281
1387,6.700953
1388,6.7170444
1389,6.7335525
1390,6.730668
1391,6.7410655
1392,6.7504754
1393,6.759768
1394,6.7484274
1395,6.7701735
1396,6.789687
1397,6.7841125
1398,6.798684
1399,6.805047
1400,6.819526
1401,6.813756
1402,6.817099
1403,6.8192353
1404,6.8410687
1405,6.8425007
1406,6.8422546
1407,6.8424587
1408,6.8336854
1409,6.8388934
1410,6.8540807
1411,6.8611746
1412,6.866804
1413,6.869011
1414,6.8616633
1415,6.86222
1416,6.8703403
1417,6.885438
1418,6.88531
1419,6.8888307
1420,6.8779716
1421,6.8770204
1422,6.874266
1423,6.8833847
1424,6.890407
1425,6.894079
1426,6.904458
1427,6.922478
1428,6.924539
1429,6.925861
1430,6.923018
1431,6.946599
1432,6.9584837
1433,6.9560227
1434,6.9782004
1435,6.9735236
1436,6.9845514
1437,6.9874673
1438,6.9887743
1439,6.9898806
1440,6.987299
1441,6.99978
1442,7.0030794
1443,6.9899516
1444,6.9916387
1445,6.998396
1446,6.9970207
1447,7.0115137
1448,7.0169644
1449,7.0056763
1450,7.0053153
1451,7.02154
1452,7.016838
1453,7.0215282
1454,7.0240917
1455,7.023855
1456,7.0331883
1457,7.034158
1458,7.0337286
1459,7.03961
1460,7.036388
1461,7.043604
1462,7.046525
1463,7.063204
1464,7.0766754
1465,7.0787063
1466,7.082976
1467,7.087139
1468,7.08517
1469,7.088178
1470,7.088106
1471,7.1010146
1472,7.1095204
1473,7.1112704
1474,7.122513
1475,7.1249027
1476,7.129214
1477,7.128073
1478,7.1332526
1479,7.138168
1480,7.13798
1481,7.132015
1482,7.136529
1483,7.134965
1484,7.1354837
1485,7.128814
1486,7.1303267
1487,7.1334085
1488,7.1214952
1489,7.119916
1490,7.1155505
1491,7.112533
1492,7.107546
1493,7.102436
1494,7.103931
1495,7.10502
1496,7.100695
1497,7.096312
1498,7.095904
1499,7.094746
1500,7.1017175
1501,7.10513
1502,7.104509
1503,7.110268
1504,7.104922
1505,7.1085267
1506,7.103844
1507,7.1018953
1508,7.093532
1509,7.098176
1510,7.0938373
1511,7.098686
1512,7.096628
1513,7.0876465
1514,7.084014
1515,7.0886283
1516,7.081698
1517,7.0754857
1518,7.066004
1519,7.076842
1520,7.071533
1521,7.0808816
1522,7.085373
1523,7.089546
1524,7.0822544
1525,7.0718694
1526,7.0575166
1527,7.052209
1528,7.0492535
1529,7.0411873
1530,7.05302
1531,7.039106
1532,7.0320997
1533,7.0230975
1534,7.0265365
1535,7.0199585
1536,7.0142784
1537,7.0164104
1538,6.9986014
1539,6.9874115
1540,6.9851813
1541,6.979081
1542,6.9772167
1543,6.964161
1544,6.955223
1545,6.946569
1546,6.9446263
1547,6.937046
1548,6.942139
1549,6.9390874
1550,6.946109
1551,6.9469295
1552,6.940232
1553,6.935556
1554,6.9505095
1555,6.9435096
1556,6.9360867
1557,6.937313
1558,6.940467
1559,6.9502773
1560,6.9433575
1561,6.934313
1562,6.919166
1563,6.906575
1564,6.911399
1565,6.903439
1566,6.8919663
1567,6.887611
1568,6.8983107
1569,6.893488
1570,6.8913293
1571,6.8926654
1572,6.8940907
1573,6.8990707
1574,6.907545
1575,6.908212
1576,6.906545
1577,6.913556
1578,6.9058266
1579,6.9073005
1580,6.9189515
1581,6.9145446
1582,6.908629
1583,6.9069963
1584,6.912036
1585,6.908717
1586,6.9164605
1587,6.9207177
1588,6.912363
1589,6.9215612
1590,6.923582
1591,6.9318285
1592,6.9325924
1593,6.9350386
1594,6.9387064
1595,6.936715
1596,6.935104
1597,6.9389095
1598,6.9342337
1599,6.948267
1600,6.9518213
1601,6.9617095
1602,6.9639215
1603,6.9684916
1604,6.9625483
1605,6.9574933
1606,6.9573073
1607,6.959261
1608,6.9632215
1609,6.9651866
1610,6.965095
1611,6.9648576
1612,6.9568405
1613,6.964609
1614,6.961218
1615,6.9610667
1616,6.958771
1617,6.9630237
1618,6.9626675
1619,6.9677715
1620,6.969353
1621,6.968043
1622,6.9693065
1623,6.9691796
1624,6.9649034
1625,6.9531517
1626,6.9483705
1627,6.9458265
1628,6.936449
1629,6.9357886
1630,6.9253807
1631,6.926705
1632,6.9256916
1633,6.9259477
1634,6.9214935
1635,6.9186864
1636,6.912442
1637,6.907184
1638,6.900475
1639,6.9005322
1640,6.893239
1641,6.888864
1642,6.882725
1643,6.8875794
1644,6.884433
1645,6.884973
1646,6.883998
1647,6.8807807
1648,6.881874
1649,6.879182
1650,6.880898
1651,6.878086
1652,6.872935
1653,6.880106
1654,6.88007
1655,6.8754787
1656,6.879517
1657,6.8830214
1658,6.8812647
1659,6.8844037
1660,6.897427
1661,6.8984137
1662,6.8988023
1663,6.8903213
1664,6.884727
1665,6.881719
1666,6.887714
1667,6.8869224
1668,6.8890815
1669,6.8947325
1670,6.891895
1671,6.897112
1672,6.90595
1673,6.904683
1674,6.906206
1675,6.9029894
1676,6.894438
1677,6.898059
1678,6.9013023
1679,6.890007
1680,6.880775
1681,6.8808756
1682,6.8855925
1683,6.878779
1684,6.882227
1685,6.879904
1686,6.8827734
1687,6.886893
1688,6.884545
1689,6.8854523
1690,6.88916
1691,6.8911653
1692,6.8885417
1693,6.887469
1694,6.887363
1695,6.8865476
1696,6.880259
1697,6.875133
1698,6.8828125
1699,6.8906593
1700,6.908789
1701,6.903786
1702,6.8988957
1703,6.899617
1704,6.9001346
1705,6.900843
1706,6.8982034
1707,6.8935375
1708,6.894717
1709,6.891996
1710,6.889949
1711,6.8874345
1712,6.8878317
1713,6.8853683
1714,6.8808637
1715,6.8743267
1716,6.8730974
1717,6.874309
1718,6.876457
1719,6.8775687
1720,6.889697
1721,6.883893
1722,6.8814497
1723,6.875003
1724,6.87112
1725,6.870235
1726,6.8787837
1727,6.87253
1728,6.87145
1729,6.8666787
1730,6.869057
1731,6.872902
1732,6.869915
1733,6.8677344
1734,6.8671927
1735,6.8753123
1736,6.8741655
1737,6.8812885
1738,6.8806696
1739,6.892365
1740,6.88943
1741,6.898067
1742,6.8922
1743,6.8995867
1744,6.9050055
1745,6.9065313
1746,6.910067
1747,6.913298
1748,6.913338
1749,6.9168406
1750,6.917959
1751,6.923709
1752,6.925576
1753,6.9281616
1754,6.9205976
1755,6.9254184
1756,6.9259977
1757,6.9236355
