,0
472,32.29182
473,32.323074
474,32.324963
475,32.347435
476,32.37714
477,32.4036
478,32.427353
479,32.386395
480,32.334312
481,32.340923
482,32.35634
483,32.37158
484,32.394028
485,32.429443
486,32.447037
487,32.456955
488,32.478558
489,32.489483
490,32.496674
491,32.502426
492,32.528248
493,32.548714
494,32.584408
495,32.608147
496,32.641
497,32.682064
498,32.70237
499,32.70794
500,32.73397
501,32.768757
502,32.79482
503,32.814903
504,32.833538
505,32.858578
506,32.860126
507,32.877266
508,32.9155
509,32.934258
510,32.955975
511,32.97696
512,32.98937
513,33.022457
514,33.043636
515,33.034367
516,33.01146
517,33.00048
518,32.99632
519,32.978024
520,32.961723
521,32.938118
522,32.91789
523,32.912785
524,32.900963
525,32.889515
526,32.874737
527,32.84648
528,32.82734
529,32.809036
530,32.797974
531,32.782978
532,32.76906
533,32.745174
534,32.729828
535,32.721966
536,32.7076
537,32.686066
538,32.66591
539,32.658955
540,32.636505
541,32.628834
542,32.607956
543,32.603203
544,32.58969
545,32.573055
546,32.556686
547,32.53546
548,32.517723
549,32.491703
550,32.477383
551,32.456753
552,32.45045
553,32.442497
554,32.425564
555,32.422905
556,32.406498
557,32.395702
558,32.384315
559,32.363174
560,32.347504
561,32.340096
562,32.31964
563,32.31266
564,32.29701
565,32.270382
566,32.248894
567,32.240242
568,32.23847
569,32.221104
570,32.19585
571,32.1769
572,32.155685
573,32.13986
574,32.128674
575,32.12107
576,32.140327
577,32.111473
578,32.11977
579,32.095108
580,32.096684
581,32.08358
582,32.058292
583,32.04364
584,32.03188
585,32.036358
586,32.02817
587,32.01452
588,32.00853
589,31.983173
590,31.991749
591,31.961891
592,31.952875
593,31.928593
594,31.910042
595,31.887619
596,31.868496
597,31.839262
598,31.816938
599,31.811419
600,31.790827
601,31.77422
602,31.75374
603,31.746302
604,31.740261
605,31.73473
606,31.732718
607,31.718393
608,31.693058
609,31.702162
610,31.685873
611,31.67524
612,31.665663
613,31.658897
614,31.63474
615,31.605793
616,31.587507
617,31.561836
618,31.554407
619,31.541248
620,31.534012
621,31.525234
622,31.511232
623,31.49148
624,31.502481
625,31.517025
626,31.507877
627,31.506142
628,31.491585
629,31.478298
630,31.4672
631,31.483076
632,31.49088
633,31.524914
634,31.534286
635,31.541378
636,31.520193
637,31.500074
638,31.493193
639,31.490253
640,31.495028
641,31.509005
642,31.525764
643,31.523996
644,31.54415
645,31.563742
646,31.566992
647,31.587479
648,31.60074
649,31.628782
650,31.656616
651,31.671865
652,31.667511
653,31.70026
654,31.69059
655,31.719057
656,31.749557
657,31.771849
658,31.781614
659,31.802929
660,31.826408
661,31.857811
662,31.876368
663,31.882545
664,31.89112
665,31.8798
666,31.870296
667,31.870632
668,31.85438
669,31.843508
670,31.821888
671,31.808401
672,31.813322
673,31.83523
674,31.828499
675,31.827692
676,31.804394
677,31.812391
678,31.8202
679,31.801893
680,31.792765
681,31.798838
682,31.824306
683,31.821589
684,31.829979
685,31.834135
686,31.846931
687,31.862234
688,31.875257
689,31.88737
690,31.881107
691,31.894512
692,31.905312
693,31.914896
694,31.929657
695,31.940042
696,31.931164
697,31.944595
698,31.931461
699,31.903208
700,31.866856
701,31.855755
702,31.828705
703,31.80628
704,31.792631
705,31.783848
706,31.76034
707,31.739641
708,31.734755
709,31.741442
710,31.736925
711,31.730927
712,31.708883
713,31.681831
714,31.655666
715,31.657349
716,31.6768
717,31.702236
718,31.732279
719,31.77643
720,31.809471
721,31.839613
722,31.879217
723,31.903738
724,31.919085
725,31.930449
726,31.96718
727,31.984346
728,32.009808
729,32.022182
730,32.03853
731,32.06362
732,32.069878
733,32.078884
734,32.091885
735,32.104782
736,32.117767
737,32.12989
738,32.14883
739,32.171276
740,32.182114
741,32.20008
742,32.216724
743,32.23852
744,32.249954
745,32.27318
746,32.28553
747,32.317253
748,32.336525
749,32.324223
750,32.319237
751,32.305813
752,32.32017
753,32.33018
754,32.34665
755,32.35356
756,32.355663
757,32.374256
758,32.377754
759,32.393364
760,32.386402
761,32.395794
762,32.417007
763,32.433384
764,32.462547
765,32.473923
766,32.497192
767,32.504517
768,32.520008
769,32.53385
770,32.551224
771,32.562042
772,32.56609
773,32.576603
774,32.58658
775,32.5924
776,32.60056
777,32.594814
778,32.619392
779,32.628242
780,32.642216
781,32.63627
782,32.634773
783,32.661194
784,32.682648
785,32.699272
786,32.710243
787,32.713627
788,32.706253
789,32.707085
790,32.72825
791,32.711
792,32.69977
793,32.703983
794,32.723408
795,32.741043
796,32.743183
797,32.75071
798,32.759716
799,32.752235
800,32.7641
801,32.768112
802,32.784897
803,32.804203
804,32.815144
805,32.815624
806,32.82314
807,32.83574
808,32.843117
809,32.85583
810,32.875103
811,32.88327
812,32.89749
813,32.923805
814,32.922905
815,32.947994
816,32.96282
817,32.971233
818,32.98431
819,33.004322
820,33.014503
821,33.030956
822,33.034676
823,33.05394
824,33.066795
825,33.069004
826,33.079403
827,33.07185
828,33.080593
829,33.080948
830,33.084633
831,33.100693
832,33.114502
833,33.113995
834,33.113834
835,33.126354
836,33.129368
837,33.14714
838,33.15954
839,33.17581
840,33.18144
841,33.197487
842,33.21961
843,33.23198
844,33.26541
845,33.27857
846,33.276558
847,33.292206
848,33.30875
849,33.32631
850,33.34142
851,33.34466
852,33.34342
853,33.368504
854,33.40696
855,33.416985
856,33.40332
857,33.41215
858,33.427956
859,33.428635
860,33.4335
861,33.429214
862,33.443916
863,33.451298
864,33.459534
865,33.454323
866,33.45964
867,33.45602
868,33.47604
869,33.481308
870,33.492973
871,33.515823
872,33.51581
873,33.520683
874,33.537167
875,33.534332
876,33.525005
877,33.51847
878,33.519665
879,33.51894
880,33.51841
881,33.50756
882,33.51661
883,33.529846
884,33.54109
885,33.54158
886,33.54219
887,33.53911
888,33.535072
889,33.53289
890,33.535324
891,33.53877
892,33.52995
893,33.52519
894,33.516293
895,33.51563
896,33.5201
897,33.514954
898,33.50748
899,33.500072
900,33.491634
901,33.498207
902,33.489567
903,33.48699
904,33.50823
905,33.519806
906,33.533054
907,33.540596
908,33.545883
909,33.542786
910,33.54896
911,33.549305
912,33.566887
913,33.570145
914,33.58064
915,33.577248
916,33.585373
917,33.57102
918,33.563942
919,33.568893
920,33.556087
921,33.55845
922,33.557022
923,33.550007
924,33.560993
925,33.56532
926,33.583626
927,33.59476
928,33.594013
929,33.60873
930,33.60652
931,33.610485
932,33.61144
933,33.606556
934,33.603584
935,33.60789
936,33.610508
937,33.617702
938,33.60902
939,33.61766
940,33.612297
941,33.61109
942,33.60985
943,33.61867
944,33.627583
945,33.628975
946,33.62567
947,33.633293
948,33.64323
949,33.642155
950,33.64066
951,33.64899
952,33.64488
953,33.649254
954,33.6625
955,33.671043
956,33.669502
957,33.66263
958,33.661022
959,33.659286
960,33.66351
961,33.66708
962,33.675907
963,33.67374
964,33.67304
965,33.67127
966,33.664295
967,33.660393
968,33.66262
969,33.66069
970,33.66625
971,33.675392
972,33.681168
973,33.679176
974,33.68543
975,33.690617
976,33.70311
977,33.705093
978,33.699116
979,33.70194
980,33.6939
981,33.69398
982,33.69733
983,33.703976
984,33.70496
985,33.722042
986,33.717598
987,33.71027
988,33.7011
989,33.694992
990,33.686985
991,33.675884
992,33.671448
993,33.672825
994,33.667534
995,33.66929
996,33.67811
997,33.686916
998,33.67684
999,33.666145
1000,33.65967
1001,33.651108
1002,33.644726
1003,33.644493
1004,33.636974
1005,33.63607
1006,33.634354
1007,33.629227
1008,33.617012
1009,33.60871
1010,33.617115
1011,33.635967
1012,33.648052
1013,33.650745
1014,33.664738
1015,33.676533
1016,33.685085
1017,33.687164
1018,33.687595
1019,33.69361
1020,33.704353
1021,33.710247
1022,33.71123
1023,33.71613
1024,33.73249
1025,33.748165
1026,33.760452
1027,33.755116
1028,33.75922
1029,33.751072
1030,33.75307
1031,33.74502
1032,33.748756
1033,33.747383
1034,33.7256
1035,33.71036
1036,33.705647
1037,33.6998
1038,33.695057
1039,33.69259
1040,33.70612
1041,33.713005
1042,33.72065
1043,33.714207
1044,33.718372
1045,33.72806
1046,33.734688
1047,33.724125
1048,33.72638
1049,33.71486
1050,33.70197
1051,33.68433
1052,33.689255
1053,33.684837
1054,33.682945
1055,33.689766
1056,33.69666
1057,33.701847
1058,33.705353
1059,33.71602
1060,33.718132
1061,33.71277
1062,33.715275
1063,33.70497
1064,33.692493
1065,33.69981
1066,33.70902
1067,33.71036
1068,33.706345
1069,33.714523
1070,33.724243
1071,33.71426
1072,33.716145
1073,33.73636
1074,33.742157
1075,33.75642
1076,33.77222
1077,33.778854
1078,33.79325
1079,33.79222
1080,33.80178
1081,33.796574
1082,33.806217
1083,33.804256
1084,33.80425
1085,33.794018
1086,33.78667
1087,33.77931
1088,33.770496
1089,33.771484
1090,33.764297
1091,33.762787
1092,33.749588
1093,33.75254
1094,33.75635
1095,33.763412
1096,33.771168
1097,33.77707
1098,33.7926
1099,33.799778
1100,33.800655
1101,33.80734
1102,33.803986
1103,33.793022
1104,33.793575
1105,33.784534
1106,33.792755
1107,33.781506
1108,33.78695
1109,33.795036
1110,33.79263
1111,33.784885
1112,33.791286
1113,33.795143
1114,33.805252
1115,33.82059
1116,33.822556
1117,33.818707
1118,33.81572
1119,33.828007
1120,33.831192
1121,33.834187
1122,33.851524
1123,33.860203
1124,33.86779
1125,33.879253
1126,33.87307
1127,33.88837
1128,33.88955
1129,33.90064
1130,33.909737
1131,33.925518
1132,33.924076
1133,33.93718
1134,33.944515
1135,33.945904
1136,33.93393
1137,33.930294
1138,33.93998
1139,33.945065
1140,33.95354
1141,33.956528
1142,33.969593
1143,33.979225
1144,33.98762
1145,33.980015
1146,33.991615
1147,33.998528
1148,34.00939
1149,34.010986
1150,34.022205
1151,34.027054
1152,34.038383
1153,34.046524
1154,34.055897
1155,34.068844
1156,34.07195
1157,34.081863
1158,34.08337
1159,34.08279
1160,34.089943
1161,34.091614
1162,34.09517
1163,34.103004
1164,34.09847
1165,34.098186
1166,34.08833
1167,34.081093
1168,34.08086
1169,34.083927
1170,34.095207
1171,34.09798
1172,34.106083
1173,34.112167
1174,34.116547
1175,34.122135
1176,34.125774
1177,34.128616
1178,34.130898
1179,34.129246
1180,34.134563
1181,34.149635
1182,34.151432
1183,34.154343
1184,34.158398
1185,34.161083
1186,34.145496
1187,34.13392
1188,34.137417
1189,34.129128
1190,34.119892
1191,34.116684
1192,34.115395
1193,34.118416
1194,34.132694
1195,34.13203
1196,34.136517
1197,34.144394
1198,34.13756
1199,34.148277
1200,29.31815
1201,28.745642
1202,24.127222
1203,23.892881
1204,25.7934
1205,26.672617
1206,26.570066
1207,27.305208
1208,27.56411
1209,27.432877
1210,28.476463
1211,29.335852
1212,29.257946
1213,30.63297
1214,30.810425
1215,29.995815
1216,29.762241
1217,29.83786
1218,29.139978
1219,29.110641
1220,29.192205
1221,29.112116
1222,29.445286
1223,29.465673
1224,29.669443
1225,29.795479
1226,30.033325
1227,30.262793
1228,29.931622
1229,29.877132
1230,30.240372
1231,30.259844
1232,30.243488
1233,30.062853
1234,30.034166
1235,29.982697
1236,29.685986
1237,29.692154
1238,29.53629
1239,29.509964
1240,29.331491
1241,29.251892
1242,28.928093
1243,28.874134
1244,29.068739
1245,29.137323
1246,28.961304
1247,28.924948
1248,28.96785
1249,28.900995
1250,28.817694
1251,28.761555
1252,28.751905
1253,28.914345
1254,29.009157
1255,29.170149
1256,29.462807
1257,29.500965
1258,29.363716
1259,29.392313
1260,29.378632
1261,29.513231
1262,29.644295
1263,29.770199
1264,29.811945
1265,29.715715
1266,29.47606
1267,29.115343
1268,28.765076
1269,28.778433
1270,28.874392
1271,28.941298
1272,28.794535
1273,28.783926
1274,28.703444
1275,28.599821
1276,28.508764
1277,28.406578
1278,28.494728
1279,28.52951
1280,28.32685
1281,28.430595
1282,28.337431
1283,28.472912
1284,28.552406
1285,28.493135
1286,28.57611
1287,28.50553
1288,28.48488
1289,28.297342
1290,28.118185
1291,27.940891
1292,27.765284
1293,27.580387
1294,27.397705
1295,27.231161
1296,27.337198
1297,27.297308
1298,27.177092
1299,27.187746
1300,27.088263
1301,27.066738
1302,27.089344
1303,26.98951
1304,27.0571
1305,27.151485
1306,27.231472
1307,27.282728
1308,27.472067
1309,27.495995
1310,27.446104
1311,27.460535
1312,27.392796
1313,27.365377
1314,27.497679
1315,27.590555
1316,27.648697
1317,27.729416
1318,27.721806
1319,27.799757
1320,27.855185
1321,27.822405
1322,27.70988
1323,27.682053
1324,27.712234
1325,27.65016
1326,27.61067
1327,27.601809
1328,27.564875
1329,27.521524
1330,27.482481
1331,27.50159
1332,27.426226
1333,27.313429
1334,27.301153
1335,27.260729
1336,27.244278
1337,27.365294
1338,27.368004
1339,27.453321
1340,27.512976
1341,27.484686
1342,27.472363
1343,27.438824
1344,27.368742
1345,27.384659
1346,27.362902
1347,27.349176
1348,27.365639
1349,27.324135
1350,27.369442
1351,27.34544
1352,27.358223
1353,27.380123
1354,27.389576
1355,27.393568
1356,27.488148
1357,27.421492
1358,27.367393
1359,27.360641
1360,27.315102
1361,27.238604
1362,27.169548
1363,27.228706
1364,27.19982
1365,27.162106
1366,27.13978
1367,27.077341
1368,27.092993
1369,27.015932
1370,26.993128
1371,27.00337
1372,27.021694
1373,26.986479
1374,26.984587
1375,26.977043
1376,27.00461
1377,26.998693
1378,27.00194
1379,26.977142
1380,26.970924
1381,26.98625
1382,27.052084
1383,27.071125
1384,27.069674
1385,27.061773
1386,27.111498
1387,27.081053
1388,27.119034
1389,27.120808
1390,27.12002
1391,27.069801
1392,27.046091
1393,27.051497
1394,27.067005
1395,27.12646
1396,27.160845
1397,27.153942
1398,27.21194
1399,27.186714
1400,27.23583
1401,27.28325
1402,27.289728
1403,27.267279
1404,27.284454
1405,27.301455
1406,27.33605
1407,27.354744
1408,27.399563
1409,27.398788
1410,27.392075
1411,27.371502
1412,27.458597
1413,27.442003
1414,27.478682
1415,27.49967
1416,27.510225
1417,27.516726
1418,27.555008
1419,27.575903
1420,27.61634
1421,27.633371
1422,27.650055
1423,27.634054
1424,27.613386
1425,27.64994
1426,27.684418
1427,27.696934
1428,27.69988
1429,27.737816
1430,27.722551
1431,27.707926
1432,27.704317
1433,27.698425
1434,27.679409
1435,27.692331
1436,27.718239
1437,27.768328
1438,27.761011
1439,27.784977
1440,27.8185
1441,27.800163
1442,27.857021
1443,27.922516
1444,27.980452
1445,28.017534
1446,28.017338
1447,28.013893
1448,28.037983
1449,28.108
1450,28.136253
1451,28.167799
1452,28.228758
1453,28.287075
1454,28.303461
1455,28.305937
1456,28.311787
1457,28.329432
1458,28.333666
1459,28.379623
1460,28.447014
1461,28.48408
1462,28.498692
1463,28.47709
1464,28.49499
1465,28.5702
1466,28.590923
1467,28.587423
1468,28.60853
1469,28.609253
1470,28.60881
1471,28.613781
1472,28.620697
1473,28.666319
1474,28.675203
1475,28.680714
1476,28.713247
1477,28.743505
1478,28.77177
1479,28.777933
1480,28.818104
1481,28.848492
1482,28.89753
1483,28.900064
1484,28.9199
1485,28.95812
1486,28.997366
1487,29.038439
1488,29.075647
1489,29.093187
1490,29.112871
1491,29.166079
1492,29.201548
1493,29.254362
1494,29.298113
1495,29.339563
1496,29.363468
1497,29.39542
1498,29.447441
1499,29.451218
1500,29.469633
1501,29.482851
1502,29.488707
1503,29.513649
1504,29.547634
1505,29.557585
1506,29.56973
1507,29.570164
1508,29.572418
1509,29.563704
1510,29.575405
1511,29.57605
1512,29.5901
1513,29.59336
1514,29.583294
1515,29.593023
1516,29.602434
1517,29.599327
1518,29.56307
1519,29.564198
1520,29.550657
1521,29.521103
1522,29.523876
1523,29.504333
1524,29.495111
1525,29.468681
1526,29.43408
1527,29.433344
1528,29.419228
1529,29.390726
1530,29.436943
1531,29.409325
1532,29.401117
1533,29.414309
1534,29.390062
1535,29.34844
1536,29.316252
1537,29.30576
1538,29.250397
1539,29.200815
1540,29.19457
1541,29.181082
1542,29.145098
1543,29.092512
1544,29.05056
1545,29.053291
1546,29.057806
1547,29.0125
1548,29.003805
1549,29.025137
1550,29.0555
1551,29.02585
1552,29.02826
1553,28.993011
1554,29.018513
1555,28.996912
1556,28.952745
1557,28.929033
1558,28.909046
1559,28.90616
1560,28.890057
1561,28.856869
1562,28.806417
1563,28.760254
1564,28.75445
1565,28.731998
1566,28.742199
1567,28.729853
1568,28.708519
1569,28.71657
1570,28.715757
1571,28.713453
1572,28.698578
1573,28.704708
1574,28.72652
1575,28.71474
1576,28.696095
1577,28.672821
1578,28.644083
1579,28.643139
1580,28.661087
1581,28.661343
1582,28.646688
1583,28.612364
1584,28.597633
1585,28.587666
1586,28.603258
1587,28.574762
1588,28.566471
1589,28.567678
1590,28.575674
1591,28.581203
1592,28.611355
1593,28.63073
1594,28.637445
1595,28.646053
1596,28.653948
1597,28.674717
1598,28.72866
1599,28.754263
1600,28.757744
1601,28.770115
1602,28.77969
1603,28.77571
1604,28.76954
1605,28.746717
1606,28.73435
1607,28.73727
1608,28.750496
1609,28.738901
1610,28.729967
1611,28.74643
1612,28.766956
1613,28.756624
1614,28.757055
1615,28.736752
1616,28.753496
1617,28.747255
1618,28.773619
1619,28.75247
1620,28.741617
1621,28.72011
1622,28.726276
1623,28.75614
1624,28.7723
1625,28.74919
1626,28.709593
1627,28.702068
1628,28.696995
1629,28.70553
1630,28.691498
1631,28.712172
1632,28.713207
1633,28.70786
1634,28.70466
1635,28.70698
1636,28.684484
1637,28.694033
1638,28.700197
1639,28.757391
1640,28.792383
1641,28.802624
1642,28.801075
1643,28.85067
1644,28.87034
1645,28.893845
1646,28.912422
1647,28.960772
1648,28.98596
1649,29.001766
1650,29.026884
1651,29.053225
1652,29.091694
1653,29.121012
1654,29.14767
1655,29.179455
1656,29.213383
1657,29.212236
1658,29.241796
1659,29.257057
1660,29.268196
1661,29.302631
1662,29.31593
1663,29.340832
1664,29.365387
1665,29.390121
1666,29.388962
1667,29.405003
1668,29.419643
1669,29.42961
1670,29.449694
1671,29.4579
1672,29.50134
1673,29.532558
1674,29.536585
1675,29.561556
1676,29.588648
1677,29.619427
1678,29.645323
1679,29.606565
1680,29.557945
1681,29.568844
1682,29.58953
1683,29.60487
1684,29.630926
1685,29.666836
1686,29.687515
1687,29.701633
1688,29.72493
1689,29.738722
1690,29.749416
1691,29.759207
1692,29.786615
1693,29.808655
1694,29.84541
1695,29.870096
1696,29.902098
1697,29.942867
1698,29.968416
1699,29.978632
1700,30.008444
1701,30.040564
1702,30.06501
1703,30.086079
1704,30.10754
1705,30.135216
1706,30.137625
1707,30.154165
1708,30.196682
1709,30.21399
1710,30.23692
1711,30.257603
1712,30.27125
1713,30.304691
1714,30.327465
1715,30.318033
1716,30.297598
1717,30.290924
1718,30.288284
1719,30.273495
1720,30.261156
1721,30.238022
1722,30.218658
1723,30.212189
1724,30.200775
1725,30.188833
1726,30.177011
1727,30.153847
1728,30.136501
1729,30.121632
1730,30.111622
1731,30.100296
1732,30.088648
1733,30.067604
1734,30.056164
1735,30.05103
1736,30.040161
1737,30.022018
1738,30.00603
1739,30.000547
1740,29.984161
1741,29.979183
1742,29.96292
1743,29.960346
1744,29.955975
1745,29.944122
1746,29.934528
1747,29.917957
1748,29.904848
1749,29.883455
1750,29.874166
1751,29.859577
1752,29.855648
1753,29.853067
1754,29.839602
1755,29.841217
1756,29.829205
1757,29.82149
1758,29.813248
1759,29.795801
1760,29.78389
1761,29.779234
1762,29.76241
1763,29.759745
1764,29.746506
1765,29.723701
1766,29.704517
1767,29.697937
1768,29.698011
1769,29.683672
1770,29.66236
1771,29.647615
1772,29.630146
1773,29.620266
1774,29.615387
1775,29.612528
1776,29.638922
1777,29.61271
1778,29.627071
1779,29.606108
1780,29.610544
1781,29.602177
1782,29.579697
1783,29.570198
1784,29.562601
1785,29.570782
1786,29.565504
1787,29.554129
1788,29.551931
1789,29.530287
1790,29.541895
1791,29.515413
1792,29.508951
1793,29.487906
1794,29.472364
1795,29.453093
1796,29.438034
1797,29.412739
1798,29.394178
1799,29.391777
1800,29.37536
1801,29.362606
1802,29.345995
1803,29.340853
1804,29.338442
1805,29.336504
1806,29.337034
1807,29.325848
1808,29.304052
1809,29.316015
1810,29.302795
1811,29.295847
1812,29.28948
1813,29.285532
1814,29.264694
1815,29.239359
1816,29.224346
1817,29.203255
1818,29.200787
1819,29.190125
1820,29.185873
1821,29.180758
1822,29.170218
1823,29.153671
1824,29.165932
1825,29.184618
1826,29.17891
1827,29.181902
1828,29.170885
1829,29.162214
1830,29.153158
1831,29.168442
1832,29.180222
1833,29.215345
1834,29.228054
1835,29.237722
1836,29.220299
1837,29.203934
1838,29.201138
1839,29.201237
1840,29.206787
1841,29.223785
1842,29.243973
1843,29.244299
1844,29.264172
1845,29.286509
1846,29.290825
1847,29.311954
1848,29.327114
1849,29.358194
1850,29.388243
1851,29.40801
1852,29.40567
1853,29.438993
1854,29.431921
1855,29.457642
1856,29.48587
1857,29.507288
1858,29.517887
1859,29.541237
1860,29.565578
1861,29.595924
1862,29.614504
1863,29.621244
1864,29.627825
1865,29.61624
1866,29.608253
1867,29.611267
1868,29.597832
1869,29.58966
1870,29.569874
1871,29.559237
1872,29.566511
1873,29.59071
